edad,qx,aa
0,0.012,0
1,0.001,0
2,0.00060999999999999997,0
3,0.00036000000000000002,0
4,0.00027,0
5,0.00025999999999999998,0
6,0.00025000000000000001,0
7,0.00024000000000000001,0
8,0.00022000000000000001,0
9,0.00021000000000000001,0
10,0.00020009217128500001,0
11,0.00020846333011600001,0
12,0.00021764093965399999,0
13,0.00022770268227699999,0
14,0.00023873372149500001,0
15,0.00025082742207400001,0
16,0.00026408613939,0
17,0.000278622084695,0
18,0.00029455827353300001,0
19,0.00031202956531599998,0
20,0.000331183802776,0
21,0.00035218306085400001,0
22,0.00037520501552799998,0
23,0.00040044444401800001,0
24,0.00042811486896600001,0
25,0.00045845036030899998,0
26,0.00049170750992600005,0
27,0.000528167595518,0
28,0.00056813895174700005,0
29,0.00061195956837900003,0
30,0.00065999993697199997,0
31,0.00071266616973699999,0
32,0.000770403416341,0
33,0.00083369960686200003,0
34,0.00090308955169699997,0
35,0.00097915943208300008,0
36,0.0010625517179629999,0
37,0.001153970553319,0
38,0.001254187652724,0
39,0.0013640487568250001,0
40,0.0014844806987589999,0
41,0.0016164991381530001,0
42,0.0017612170243469999,0
43,0.001919853855904,0
44,0.0020937458092789999,0
45,0.0022843568157710002,0
46,0.0024932906725779998,0
47,0.0027223042809239998,0
48,0.0029733221118839999,0
49,0.0032484520085759999,0
50,0.003550002441994,0
51,0.0038805013467270002,0
52,0.0042427166722329998,0
53,0.0046396787950920004,0
54,0.0050747049477589999,0
55,0.0055514258295350002,0
56,0.0060738145758499999,0
57,0.0066462182720679998,0
58,0.0072733922079410004,0
59,0.0079605370779960005,0
60,0.0087133393414000008,0
61,0.0095380149615939998,0
62,0.010441356750766,0
63,0.011430785546294,0
64,0.012514405444799001,0
65,0.013701063313385,0
66,0.01500041278576,0
67,0.016422982931698998,0
68,0.017980251759935,0
69,0.019684724674941,0
70,0.02154995779847,0
71,0.023689925971532001,0
72,0.026047629257203001,0
73,0.028644597570338999,0
74,0.031504353307129002,0
75,0.034652565537751,0
76,0.038117209157395998,0
77,0.041928727287756998,0
78,0.046120194626589998,0
79,0.050727478718458001,0
80,0.055789395244566997,0
81,0.061347852380963998,0
82,0.067447978029107,0
83,0.074138222257673997,0
84,0.081470425587966994,0
85,0.089499841790104007,0
86,0.098285101623303006,0
87,0.10788810145288701,0
88,0.11837379792887399,0
89,0.129809886961818,0
90,0.14226634216213599,0
91,0.155814784849409,0
92,0.17052765488103699,0
93,0.18647714916956701,0
94,0.20373389322994401,0
95,0.22236531091831199,0
96,0.242433659329751,0
97,0.26399370040590198,0
98,0.28708998911672501,0
99,0.31175377122224002,0
100,0.33799950279323199,0
101,0.36582103009908101,0
102,0.39518750325994101,0
103,0.42603914097478301,0
104,0.45828301679268502,0
105,0.49178909884601302,0
106,0.52638684218944998,0
107,0.56186270120980397,0
108,0.59795899157185906,0
109,0.63437457623941595,0
110,1,0
111,1,0
112,1,0
113,1,0
114,1,0
115,1,0
116,1,0
117,1,0
118,1,0
119,1,0
120,1,0
121,1,0
122,1,0
123,1,0
124,1,0
125,1,0
126,1,0
127,1,0
128,1,0
129,1,0
130,1,0
131,1,0
132,1,0
133,1,0
134,1,0
135,1,0
136,1,0
137,1,0
138,1,0
139,1,0
140,1,0
141,1,0
142,1,0
143,1,0
144,1,0
145,1,0
146,1,0
147,1,0
148,1,0
149,1,0
150,1,0
151,1,0
152,1,0
153,1,0
154,1,0
155,1,0
156,1,0
157,1,0
158,1,0
159,1,0
160,1,0
161,1,0
162,1,0
163,1,0
164,1,0
165,1,0
166,1,0
167,1,0
168,1,0
169,1,0
170,1,0
171,1,0
172,1,0
173,1,0
174,1,0
175,1,0
176,1,0
177,1,0
178,1,0
179,1,0
180,1,0
181,1,0
182,1,0
183,1,0
184,1,0
185,1,0
186,1,0
187,1,0
188,1,0
189,1,0
190,1,0
191,1,0
192,1,0
193,1,0
194,1,0
195,1,0
196,1,0
197,1,0
198,1,0
199,1,0
200,1,0
201,1,0
202,1,0
203,1,0
204,1,0
205,1,0
206,1,0
207,1,0
208,1,0
209,1,0
