edad,qx,aa
0,0.014786174114814,0.0
1,0.014803387411041,0.0
2,0.014821856313719,0.0
3,0.014841672385605,0.0
4,0.014862933862539,0.0
5,0.014885746139179,0.0
6,0.01491022229,0.0
7,0.01493648362811,0.0
8,0.014964660304602,0.0
9,0.014994891951374,0.0
10,0.015027328370542,0.0
11,0.015062130273805,0.0
12,0.015099470075347,0.0
13,0.015139532742121,0.0
14,0.015182516705643,0.0
15,0.015228634839684,0.0
16,0.015278115508587,0.0
17,0.015331203691253,0.0
18,0.015388162186192,0.0
19,0.015449272903403,0.0
20,0.015514838249269,0.0
21,0.015585182611055,0.0
22,0.015660653948056,0.0
23,0.015741625496941,0.0
24,0.015828497599313,0.0
25,0.015921699660098,0.0
26,0.016021692245908,0.0
27,0.016128969333156,0.0
28,0.016244060716354,0.0
29,0.016367534587691,0.0
30,0.016500000299722,0.0
31,0.016642111323763,0.0
32,0.016794568417387,0.0
33,0.01695812301526,0.0
34,0.017133580858448,0.0
35,0.017321805878241,0.0
36,0.017523724351533,0.0
37,0.017740329345787,0.0
38,0.017972685472665,0.0
39,0.018221933970518,0.0
40,0.018489298137005,0.0
41,0.01877608913431,0.0
42,0.019083712190566,0.0
43,0.019413673222305,0.0
44,0.019767585903952,0.0
45,0.020147179211581,0.0
46,0.020554305469323,0.0
47,0.020990948927998,0.0
48,0.021459234906613,0.0
49,0.021961439528423,0.0
50,0.022500000084166,0.0
51,0.023077526055892,0.0
52,0.023696810835408,0.0
53,0.024360844171816,0.0
54,0.0250728253827,0.0
55,0.02583617736339,0.0
56,0.026654561428112,0.0
57,0.027531893015754,0.0
58,0.028472358291382,0.0
59,0.029480431672237,0.0
60,0.030560894303869,0.0
61,0.031718853507925,0.0
62,0.032959763217896,0.0
63,0.034289445412634,0.0
64,0.035714112549359,0.0
65,0.037240390988139,0.0
66,0.038875345387941,0.0
67,0.040626504040233,0.0
68,0.042501885089261,0.0
69,0.044510023568237,0.0
70,0.046660011251101,0.0
71,0.049938974482394,0.0
72,0.053488988894216,0.0
73,0.057331264936889,0.0
74,0.061488457973151,0.0
75,0.065984727041857,0.0
76,0.070845787913599,0.0
77,0.076098958312433,0.0
78,0.081773192782839,0.0
79,0.087899104235061,0.0
80,0.094508968702688,0.0
81,0.101636709292871,0.0
82,0.109317854702811,0.0
83,0.117589467019889,0.0
84,0.126490032824186,0.0
85,0.136059310883461,0.0
86,0.146338128990092,0.0
87,0.157368121763391,0.0
88,0.169191400565025,0.0
89,0.181850146098026,0.0
90,0.195386113843456,0.0
91,0.209840042312166,0.0
92,0.22525095425068,0.0
93,0.241655341559294,0.0
94,0.259086225899007,0.0
95,0.277572088946276,0.0
96,0.29713566918598,0.0
97,0.317792626214363,0.0
98,0.339550078963451,0.0
99,0.362405031257949,0.0
100,0.386342706848851,0.0
101,0.411334826652244,0.0
102,0.437337873378995,0.0
103,0.464291402948921,0.0
104,0.492116477715818,0.0
105,0.520714312990495,0.0
106,0.549965244698904,0.0
107,0.579728140903208,0.0
108,0.609840391537618,0.0
109,0.640118616784985,0.0
110,1.0,0.0
